read_id,quality,length,has_adapter,quality_pass,length_pass,final_output_count
@250F302971012_1_253_67_2932357_200931_1_13.521771,13.521771,12745,false,false,true,0
@250F302971012_1_146_49_2956472_192178_1_17.632961,17.632961,12516,false,true,true,1
@250F302971012_1_207_57_2983683_164719_1_13.182264,13.182264,12230,false,false,true,0
@250F302971012_1_138_52_2980419_171500_1_17.961721,17.961721,13665,false,true,true,1
@250F302971012_1_140_45_2892412_261696_2_16.982147,16.982147,15428,false,true,true,1
@250F302971012_1_26_59_3017859_144600_2_14.527081,14.527081,11775,false,false,true,0
@250F302971012_1_142_46_3011382_149000_3_17.737085,17.737085,11413,false,true,true,1
@250F302971012_1_178_51_2983963_177602_0_17.998465,17.998465,12652,false,true,true,1
@250F302971012_1_217_49_2933300_230772_2_14.898613,14.898613,18811,false,false,true,0
@250F302971012_1_120_58_2759026_407301_1_10.901088,10.901088,14288,false,false,true,0
@250F302971012_1_11_55_2892428_275000_3_18.467501,18.467501,21919,false,true,true,1
@250F302971012_1_77_59_3037042_149316_1_16.790907,16.790907,11968,false,true,true,1
@250F302971012_1_114_52_3048179_139606_1_16.824949,16.824949,11538,false,true,true,1
@250F302971012_1_98_74_3062013_133601_1_17.049355,17.049355,10490,false,true,true,1
@250F302971012_1_107_43_3053952_141700_1_18.208693,18.208693,11670,false,true,true,1
@250F302971012_1_158_55_3042914_153304_3_17.637671,17.637671,11681,false,true,true,1
@250F302971012_1_213_51_3016439_171500_1_13.679070,13.67907,14254,false,false,true,0
@250F302971012_1_256_60_3040308_157860_2_16.545036,16.545036,11877,false,true,true,1
@250F302971012_1_145_76_2974160_228369_1_17.118828,17.118828,11988,false,true,true,1
@250F302971012_1_143_50_3030636_177686_1_18.171581,18.171581,13788,false,true,true,1
@250F302971012_1_156_57_2986512_216500_0_18.776295,18.776295,13203,false,true,true,1
@250F302971012_1_241_64_3062339_153809_1_13.917570,13.91757,10875,false,false,true,0
@250F302971012_1_75_53_3015818_207125_2_18.499245,18.499245,14681,false,true,true,1
@250F302971012_1_116_54_2990414_233035_2_18.897978,18.897978,15492,false,true,true,1
@250F302971012_1_139_44_3063418_158771_1_18.477814,18.477814,12081,false,true,true,1
@250F302971012_1_192_62_3056199_164689_3_18.102125,18.102125,13242,false,true,true,1
@250F302971012_1_245_63_3034557_192766_1_17.554758,17.554758,15094,false,true,true,1
@250F302971012_1_103_69_3110329_130454_1_18.261059,18.261059,10316,false,true,true,1
@250F302971012_1_248_61_3123512_117393_0_17.155024,17.155024,10094,false,true,true,1
@250F302971012_1_23_56_3054092_196809_2_17.398182,17.398182,15764,false,true,true,1
@250F302971012_1_215_61_3110839_140000_1_16.938318,16.938318,11499,false,true,true,1
@250F302971012_1_49_43_3081617_177578_2_17.270163,17.270163,13911,false,true,true,1
@250F302971012_1_193_55_3117200_145477_2_17.490147,17.490147,10464,false,true,true,1
@250F302971012_1_197_53_3096807_174352_1_12.288942,12.288942,11755,false,false,true,0
@250F302971012_1_136_62_3169313_112664_2_14.837289,14.837289,10520,false,false,true,0
@250F302971012_1_172_47_3125111_162500_1_16.639263,16.639263,13646,false,true,true,1
@250F302971012_1_204_66_3160593_133982_2_18.568220,18.56822,11652,false,true,true,1
@250F302971012_1_174_69_2962511_340826_1_13.116759,13.116759,12071,false,false,true,0
@250F302971012_1_82_59_3166172_148670_2_17.036808,17.036808,11247,false,true,true,1
@250F302971012_1_24_62_3125070_193149_3_9.713459,9.713459,15551,false,false,true,0
@250F302971012_1_117_69_3139119_180326_0_21.128111,21.128111,11102,false,true,true,1
@250F302971012_1_176_60_3180348_134797_2_17.846329,17.846329,10421,false,true,true,1
@250F302971012_1_229_63_3176852_138990_2_17.362230,17.36223,12727,false,true,true,1
@250F302971012_1_109_57_3165638_155949_1_14.718025,14.718025,11931,false,false,true,0
@250F302971012_1_129_49_3173575_149000_1_17.785366,17.785366,11290,false,true,true,1
@250F302971012_1_135_51_3192383_137320_2_16.998550,16.99855,10171,false,true,true,1
@250F302971012_1_118_58_3082840_243500_0_21.154585,21.154585,18107,false,true,true,1
@250F302971012_1_205_56_3090871_254916_1_19.697250,19.69725,15764,false,true,true,1
@250F302971012_1_131_64_3227842_136136_1_18.434059,18.434059,11654,false,true,true,1
@250F302971012_1_200_57_3124407_235902_1_16.368462,16.368462,16522,false,true,true,1
@250F302971012_1_52_71_3183061_186882_1_17.767221,17.767221,14742,false,true,true,1
@250F302971012_1_133_57_3191485_171500_1_15.421849,15.421849,14591,false,true,true,1
@250F302971012_1_127_63_3230948_153086_1_17.845118,17.845118,12733,false,true,true,1
@250F302971012_1_157_66_3245002_138631_2_17.246590,17.24659,11174,false,true,true,1
@250F302971012_1_167_60_3246318_133690_1_16.035172,16.035172,10604,false,true,true,1
@250F302971012_1_219_62_3233092_166376_3_15.994516,15.994516,13575,false,true,true,1
@250F302971012_1_221_55_3280771_118643_1_15.080801,15.080801,10294,false,true,true,1
@250F302971012_1_79_65_3218068_185644_1_15.620442,15.620442,11350,false,true,true,1
@250F302971012_1_101_73_3276843_127713_2_12.695508,12.695508,10996,false,false,true,0
@250F302971012_1_254_74_3280727_122021_1_18.588039,18.588039,10126,false,true,true,1
@250F302971012_1_73_56_3269484_135554_1_17.742706,17.742706,10837,false,true,true,1
@250F302971012_1_111_75_3269861_140022_1_17.226370,17.22637,11749,false,true,true,1
@250F302971012_1_155_57_3248700_161039_0_18.565348,18.565348,10230,false,true,true,1
@250F302971012_1_223_62_3231664_177090_1_14.858761,14.858761,10297,false,false,true,0
@250F302971012_1_16_60_3257782_153211_2_18.828646,18.828646,11812,false,true,true,1
@250F302971012_1_71_64_3220566_190223_3_16.374630,16.37463,16191,false,true,true,1
@250F302971012_1_105_57_3226005_185000_1_17.090179,17.090179,14788,false,true,true,1
@250F302971012_1_197_54_3276812_135856_1_12.421513,12.421513,12924,false,false,true,0
@250F302971012_1_247_69_3281737_129037_1_16.422842,16.422842,10143,false,true,true,1
@250F302971012_1_64_52_3275287_140721_1_18.702347,18.702347,11359,false,true,true,1
@250F302971012_1_162_79_3266665_144500_2_17.721136,17.721136,11306,false,true,true,1
@250F302971012_1_204_67_3296815_122193_2_17.202982,17.202982,10060,false,true,true,1
@250F302971012_1_239_65_3275797_143227_1_15.107613,15.107613,10077,false,true,true,1
@250F302971012_1_108_56_3238942_184067_1_16.426016,16.426016,14979,false,true,true,1
@250F302971012_1_124_55_3292484_137283_1_15.638491,15.638491,11199,false,true,true,1
@250F302971012_1_158_58_3248971_176724_3_17.870857,17.870857,14293,false,true,true,1
@250F302971012_1_70_61_3229489_202699_1_14.872175,14.872175,17539,false,false,true,0
@250F302971012_1_89_51_3249818_183576_1_10.309726,10.309726,14878,false,false,true,0
@250F302971012_1_191_59_3191234_239756_2_19.181543,19.181543,18617,false,true,true,1
@250F302971012_1_194_53_3295021_153152_2_16.480488,16.480488,10897,false,true,true,1
@250F302971012_1_35_66_3104794_350046_2_16.986607,16.986607,30312,false,true,true,1
@250F302971012_1_195_61_3302474_149000_3_15.866317,15.866317,12180,false,true,true,1
@250F302971012_1_147_67_3344212_119774_1_16.209110,16.20911,10534,false,true,true,1
@250F302971012_1_190_73_3322901_141295_0_19.587543,19.587543,10620,false,true,true,1
@250F302971012_1_193_58_3317996_143888_2_19.802124,19.802124,10651,false,true,true,1
@250F302971012_1_142_49_3308744_162500_3_17.312063,17.312063,13305,false,true,true,1
@250F302971012_1_209_55_3233083_239455_2_17.239408,17.239408,18051,false,true,true,1
@250F302971012_1_126_59_3281850_195410_1_18.863443,18.863443,15257,false,true,true,1
@250F302971012_1_10_56_3319219_162130_3_17.482889,17.482889,12796,false,true,true,1
@250F302971012_1_75_56_3286727_205913_2_18.451406,18.451406,15229,false,true,true,1
@250F302971012_1_12_64_3345223_152176_1_19.261349,19.261349,11567,false,true,true,1
@250F302971012_1_120_64_3325327_170027_1_16.561848,16.561848,13796,false,true,true,1
@250F302971012_1_211_78_3345031_154628_2_19.415867,19.415867,10383,false,true,true,1
@250F302971012_1_23_58_3278108_222973_2_20.371735,20.371735,13888,false,true,true,1
@250F302971012_1_93_67_3391354_134605_1_10.093478,10.093478,11005,false,false,true,0
@250F302971012_1_106_60_3394698_130368_1_16.220137,16.220137,10365,false,true,true,1
@250F302971012_1_171_77_3389941_142883_1_16.724937,16.724937,10418,false,true,true,1
@250F302971012_1_103_74_3390095_148014_1_17.302906,17.302906,10524,false,true,true,1
@250F302971012_1_140_50_3406202_138393_2_17.403259,17.403259,10824,false,true,true,1
@250F302971012_1_143_53_3341032_203909_1_18.816887,18.816887,13340,false,true,true,1
@250F302971012_1_38_65_3364168_183262_3_20.439775,20.439775,11285,false,true,true,1
@250F302971012_1_153_70_3296683_257025_1_19.594339,19.594339,19977,false,true,true,1
@250F302971012_1_167_63_3410191_144154_1_18.352034,18.352034,11379,false,true,true,1
@250F302971012_1_47_74_3388175_171560_1_13.840790,13.84079,15178,false,false,true,0
@250F302971012_1_64_53_3418743_136575_1_17.555407,17.555407,10983,false,true,true,1
@250F302971012_1_138_58_3418344_139159_1_17.843809,17.843809,10415,false,true,true,1
@250F302971012_1_214_67_3431798_123567_1_19.172024,19.172024,10070,false,true,true,1
@250F302971012_1_5_58_3412238_155422_1_16.080200,16.0802,10010,false,true,true,1
@250F302971012_1_136_66_3333557_235067_2_19.699200,19.6992,14474,false,true,true,1
@250F302971012_1_71_66_3429258_142203_3_19.357010,19.35701,11009,false,true,true,1
@250F302971012_1_111_78_3421377_155749_1_16.368139,16.368139,11447,false,true,true,1
@250F302971012_1_159_57_3428683_147787_1_15.802063,15.802063,11082,false,true,true,1
@250F302971012_1_202_70_3423905_157413_1_17.121845,17.121845,10052,false,true,true,1
@250F302971012_1_223_63_3415305_168928_1_13.104921,13.104921,13257,false,false,true,0
@250F302971012_1_227_69_3437254_144500_3_14.593250,14.59325,11193,false,false,true,0
@250F302971012_1_243_63_3412794_169848_1_16.556292,16.556292,11322,false,true,true,1
@250F302971012_1_246_50_3382700_201299_1_18.466934,18.466934,11755,false,true,true,1
@250F302971012_1_36_64_3449709_140000_1_19.810013,19.810013,10690,false,true,true,1
@250F302971012_1_45_51_3428152_165868_2_16.244720,16.24472,10554,false,true,true,1
@250F302971012_1_130_62_3389961_206734_1_16.191673,16.191673,16306,false,true,true,1
@250F302971012_1_146_58_3436775_159158_1_17.700636,17.700636,10351,false,true,true,1
@250F302971012_1_115_73_3406457_194319_2_18.594208,18.594208,13839,false,true,true,1
@250F302971012_1_61_72_3426908_176000_1_16.317175,16.317175,13973,false,true,true,1
@250F302971012_1_209_56_3475486_131213_2_17.823654,17.823654,12221,false,true,true,1
@250F302971012_1_150_68_3396409_221000_1_17.804440,17.80444,16829,false,true,true,1
@250F302971012_1_235_62_3469921_149000_1_19.495955,19.495955,11388,false,true,true,1
@250F302971012_1_217_54_3384621_243872_2_18.652983,18.652983,18536,false,true,true,1
@250F302971012_1_13_53_3420376_210751_1_18.297825,18.297825,13652,false,true,true,1
@250F302971012_1_107_53_3507842_124793_1_17.623837,17.623837,10558,false,true,true,1
@250F302971012_1_225_68_3404482_229964_3_17.652508,17.652508,18102,false,true,true,1
@250F302971012_1_213_56_3316228_319188_1_16.239727,16.239727,26003,false,true,true,1
@250F302971012_1_245_68_3487551_151962_1_17.679314,17.679314,12097,false,true,true,1
@250F302971012_1_134_69_3475850_167690_1_17.270296,17.270296,13779,false,true,true,1
@250F302971012_1_149_63_3472763_170879_0_21.915550,21.91555,10511,false,true,true,1
@250F302971012_1_15_74_3508280_146583_1_16.645388,16.645388,10626,false,true,true,1
@250F302971012_1_78_65_3516556_135674_1_17.218493,17.218493,10520,false,true,true,1
@250F302971012_1_99_66_3435950_214380_1_18.081974,18.081974,15889,false,true,true,1
@250F302971012_1_256_65_3511435_140760_2_15.767693,15.767693,10043,false,true,true,1
@250F302971012_1_1024_62_3532700_119872_1_17.303549,17.303549,10400,false,true,true,1
@250F302971012_1_216_54_3501122_157221_1_18.856102,18.856102,12696,false,true,true,1
@250F302971012_1_152_70_3486450_171500_1_18.531561,18.531561,10969,false,true,true,1
@250F302971012_1_105_61_3513767_170658_1_18.819740,18.81974,11416,false,true,true,1
@250F302971012_1_110_55_3551881_135884_1_17.068871,17.068871,11667,false,true,true,1
@250F302971012_1_178_61_3535430_154155_0_18.022911,18.022911,11317,false,true,true,1
@250F302971012_1_181_78_3529829_156118_3_18.046339,18.046339,12439,false,true,true,1
@250F302971012_1_21_79_3535648_155470_0_15.392698,15.392698,11483,false,true,true,1
@250F302971012_1_147_73_3545512_150778_1_16.663883,16.663883,11943,false,true,true,1
@250F302971012_1_151_79_3418167_275000_1_15.071410,15.07141,18581,false,true,true,1
@250F302971012_1_244_74_3570094_125428_1_15.477033,15.477033,10620,false,true,true,1
@250F302971012_1_87_59_3547913_154640_2_17.635559,17.635559,12499,false,true,true,1
@250F302971012_1_96_73_3591630_110568_1_14.798086,14.798086,10144,false,false,true,0
@250F302971012_1_62_56_3555883_157524_1_18.592335,18.592335,12768,false,true,true,1
@250F302971012_1_70_64_3559298_144500_1_18.411350,18.41135,11078,false,true,true,1
@250F302971012_1_166_80_3567106_147447_1_18.383736,18.383736,11864,false,true,true,1
@250F302971012_1_247_75_3590540_124262_1_16.033537,16.033537,10712,false,true,true,1
@250F302971012_1_30_62_3538701_176000_1_19.212442,19.212442,11025,false,true,true,1
@250F302971012_1_161_71_3476577_243382_2_9.680456,9.680456,20449,false,false,true,0
@250F302971012_1_236_79_3509267_206505_1_14.484920,14.48492,13553,false,false,true,0
@250F302971012_1_249_69_3577618_144431_1_15.015533,15.015533,12581,false,true,true,1
@250F302971012_1_28_70_3583300_142618_1_18.916790,18.91679,11086,false,true,true,1
@250F302971012_1_71_69_3594234_132330_3_17.606882,17.606882,10172,false,true,true,1
@250F302971012_1_208_53_3536837_191056_2_19.528915,19.528915,12176,false,true,true,1
@250F302971012_1_81_56_3575124_165508_1_17.171520,17.17152,12845,false,true,true,1
@250F302971012_1_146_59_3601670_139279_1_16.592348,16.592348,11233,false,true,true,1
@250F302971012_1_226_83_3578483_162588_1_18.035894,18.035894,10482,false,true,true,1
@250F302971012_1_238_73_3406613_344436_3_10.037910,10.03791,26273,false,false,true,0
@250F302971012_1_165_67_3625127_133845_1_17.299541,17.299541,10269,false,true,true,1
@250F302971012_1_221_59_3563236_193776_1_15.785891,15.785891,14481,false,true,true,1
@250F302971012_1_132_65_3594740_170213_1_18.564041,18.564041,10570,false,true,true,1
@250F302971012_1_128_60_3371069_398786_1_10.431585,10.431585,14521,false,false,true,0
@250F302971012_1_140_52_3576378_190749_2_17.771259,17.771259,14505,false,true,true,1
@250F302971012_1_239_68_3566750_217337_1_18.938992,18.938992,15407,false,true,true,1
@250F302971012_1_4_62_3642932_146523_1_17.731728,17.731728,10504,false,true,true,1
@250F302971012_1_222_71_3627864_162650_1_17.646473,17.646473,12555,false,true,true,1
@250F302971012_1_8_66_3623576_174443_2_19.920113,19.920113,10963,false,true,true,1
@250F302971012_1_16_65_3648643_147666_2_15.496864,15.496864,10105,false,true,true,1
@250F302971012_1_18_68_3381008_416000_2_18.332361,18.332361,28309,false,true,true,1
@250F302971012_1_79_73_3580839_217523_1_16.972811,16.972811,15561,false,true,true,1
@250F302971012_1_135_55_3545709_248000_2_17.840714,17.840714,16603,false,true,true,1
@250F302971012_1_201_48_3664863_135021_2_18.047634,18.047634,10831,false,true,true,1
@250F302971012_1_194_62_3646211_159704_2_15.624170,15.62417,13197,false,true,true,1
@250F302971012_1_256_66_3654096_156705_2_16.559404,16.559404,10467,false,true,true,1
@250F302971012_1_82_67_3624591_191376_2_20.218090,20.21809,11786,false,true,true,1
@250F302971012_1_203_64_3502967_315095_1_19.319731,19.319731,17074,false,true,true,1
@250F302971012_1_15_76_3669875_154127_1_17.121805,17.121805,12726,false,true,true,1
@250F302971012_1_112_85_3622195_202379_2_20.234276,20.234276,13317,false,true,true,1
@250F302971012_1_246_52_3672054_148305_1_19.188984,19.188984,11368,false,true,true,1
@250F302971012_1_199_59_3665980_159909_1_17.975649,17.975649,10829,false,true,true,1
@250F302971012_1_219_66_3632232_194000_3_19.172400,19.1724,12711,false,true,true,1
@250F302971012_1_78_68_3688315_146045_1_18.204275,18.204275,11333,false,true,true,1
@250F302971012_1_49_57_3704061_135857_2_15.320643,15.320643,10280,false,true,true,1
@250F302971012_1_69_69_3690758_145936_1_18.193987,18.193987,10590,false,true,true,1
@250F302971012_1_141_65_3709254_128964_1_14.993772,14.993772,10203,false,false,true,0
@250F302971012_1_217_57_3695200_141249_2_17.071909,17.071909,11610,false,true,true,1
@250F302971012_1_241_74_3617893_218213_1_17.789452,17.789452,11126,false,true,true,1
@250F302971012_1_61_74_3640771_176000_1_18.174253,18.174253,10433,false,true,true,1
@250F302971012_1_198_59_3718742_129697_2_16.808903,16.808903,10694,false,true,true,1
@250F302971012_1_188_61_3666938_183113_2_17.944584,17.944584,14031,false,true,true,1
@250F302971012_1_116_73_3697627_158728_2_13.925916,13.925916,13636,false,false,true,0
@250F302971012_1_147_75_3714602_141869_1_17.822140,17.82214,10227,false,true,true,1
@250F302971012_1_182_73_3717531_150089_2_18.464479,18.464479,12286,false,true,true,1
@250F302971012_1_108_66_3731518_135500_1_15.493807,15.493807,11726,false,true,true,1
@250F302971012_1_167_66_3730227_141826_1_17.366018,17.366018,11410,false,true,true,1
@250F302971012_1_2_65_3718781_158000_1_15.798201,15.798201,13234,false,true,true,1
@250F302971012_1_169_62_3657515_220157_0_18.242712,18.242712,16416,false,true,true,1
@250F302971012_1_6_63_3692994_191830_2_16.783195,16.783195,15329,false,true,true,1
@250F302971012_1_44_76_3735742_155924_2_18.577560,18.57756,11759,false,true,true,1
@250F302971012_1_64_59_3768275_126500_1_17.734814,17.734814,10114,false,true,true,1
@250F302971012_1_158_66_3751320_151194_3_16.563622,16.563622,11285,false,true,true,1
@250F302971012_1_163_76_3706021_194938_3_16.364202,16.364202,16150,false,true,true,1
@250F302971012_1_209_60_3755141_152184_2_18.032852,18.032852,10478,false,true,true,1
@250F302971012_1_46_67_3720709_196673_2_19.595541,19.595541,12328,false,true,true,1
@250F302971012_1_183_88_3745013_171981_1_19.907476,19.907476,10655,false,true,true,1
@250F302971012_1_126_68_3762524_153500_1_14.700678,14.700678,12396,false,false,true,0
@250F302971012_1_175_73_3717604_204661_1_15.635578,15.635578,16009,false,true,true,1
@250F302971012_1_225_72_3777646_145928_3_16.847340,16.84734,12008,false,true,true,1
@250F302971012_1_104_81_3769944_155621_1_17.675573,17.675573,12752,false,true,true,1
@250F302971012_1_109_66_3748361_177359_1_18.341606,18.341606,13141,false,true,true,1
@250F302971012_1_197_63_3619767_306260_1_12.978893,12.978893,23420,false,false,true,0
@250F302971012_1_96_74_3705149_229134_1_16.258198,16.258198,19605,false,true,true,1
@250F302971012_1_117_80_3757537_173237_0_21.399147,21.399147,11611,false,true,true,1
@250F302971012_1_236_81_3807231_124779_1_18.668497,18.668497,10271,false,true,true,1
@250F302971012_1_153_76_3762061_177220_1_17.931759,17.931759,12044,false,true,true,1
@250F302971012_1_176_67_3647583_289177_2_10.492231,10.492231,13974,false,false,true,0
@250F302971012_1_213_59_3756681_178733_1_19.168646,19.168646,11981,false,true,true,1
@250F302971012_1_244_80_3800535_143442_1_17.802078,17.802078,12162,false,true,true,1
@250F302971012_1_221_61_3795712_152774_1_16.702778,16.702778,12031,false,true,true,1
@250F302971012_1_73_64_3680808_269959_1_16.331976,16.331976,18758,false,true,true,1
@250F302971012_1_214_71_3808505_140000_1_16.596012,16.596012,11353,false,true,true,1
@250F302971012_1_110_57_3808666_159375_1_16.468500,16.4685,13839,false,true,true,1
@250F302971012_1_71_71_3793471_181258_3_16.020029,16.020029,14828,false,true,true,1
@250F302971012_1_115_75_3612287_367067_2_18.486439,18.486439,28262,false,true,true,1
@250F302971012_1_62_61_3809805_180876_1_10.230203,10.230203,14148,false,false,true,0
@250F302971012_1_16_67_3817288_181612_2_18.205877,18.205877,11857,false,true,true,1
@250F302971012_1_105_65_3787602_207471_1_17.276026,17.276026,15204,false,true,true,1
@250F302971012_1_5_63_3780990_221955_1_17.128262,17.128262,13751,false,true,true,1
@250F302971012_1_144_74_3777984_226549_1_21.213223,21.213223,14638,false,true,true,1
@250F302971012_1_128_63_3881440_128721_1_14.752864,14.752864,10292,false,false,true,0
@250F302971012_1_205_64_3759248_251483_1_18.396338,18.396338,15920,false,true,true,1
@250F302971012_1_154_72_3848634_166638_3_17.037224,17.037224,14485,false,true,true,1
@250F302971012_1_113_84_3740299_279979_1_19.261490,19.26149,17287,false,true,true,1
@250F302971012_1_246_55_3850171_171500_1_16.162302,16.162302,13477,false,true,true,1
@250F302971012_1_40_69_3885660_148011_2_16.964752,16.964752,11274,false,true,true,1
@250F302971012_1_70_68_3866662_173209_1_18.741302,18.741302,12605,false,true,true,1
@250F302971012_1_28_75_3882986_172525_1_20.492373,20.492373,10824,false,true,true,1
@250F302971012_1_86_77_3878658_179751_3_17.690487,17.690487,10657,false,true,true,1
@250F302971012_1_130_68_3885836_172021_1_12.249275,12.249275,13679,false,false,true,0
@250F302971012_1_248_78_3887032_171500_0_15.021135,15.021135,13549,false,true,true,1
@250F302971012_1_103_79_3775504_291188_1_10.001283,10.001283,19165,false,false,true,0
@250F302971012_1_202_78_3927723_139446_1_15.794868,15.794868,11074,false,true,true,1
